hour_number_dec,hour_number,price,demand,capacity
2024-02-27 07:00:00,20240227-7,19.95,15582,29264
2024-02-27 08:00:00,20240227-8,16.83,16525,28762
2024-02-27 09:00:00,20240227-9,14.1,16276,28914
2024-02-27 10:00:00,20240227-10,14.35,15932,29038
2024-02-27 11:00:00,20240227-11,20.18,15898,28716
2024-02-27 12:00:00,20240227-12,24.01,15928,28336
2024-02-27 13:00:00,20240227-13,26.55,15791,28353
2024-02-27 14:00:00,20240227-14,20.67,15940,27817
2024-02-27 15:00:00,20240227-15,18.26,16047,27850
2024-02-27 16:00:00,20240227-16,18.34,16249,27769
2024-02-27 17:00:00,20240227-17,21.88,16771,27859
2024-02-27 18:00:00,20240227-18,17.69,17138,27760
2024-02-27 19:00:00,20240227-19,14.43,17044,28284
2024-02-27 20:00:00,20240227-20,23.93,17049,28819
2024-02-27 21:00:00,20240227-21,18.69,16644,29254
2024-02-27 22:00:00,20240227-22,17.77,16114,29360
2024-02-27 23:00:00,20240227-23,6.42,15185,29289
2024-02-28 00:00:00,20240228-0,1.88,14189,29147
2024-02-28 01:00:00,20240228-1,0.49,13612,29052
2024-02-28 02:00:00,20240228-2,0.47,13199,29131
2024-02-28 03:00:00,20240228-3,0.0,13101,29002
2024-02-28 04:00:00,20240228-4,10.96,13243,28955
2024-02-28 05:00:00,20240228-5,13.0,13297,28768
2024-02-28 06:00:00,20240228-6,13.69,13868,28569
2024-02-28 07:00:00,20240228-7,24.57,14912,28810
2024-02-28 08:00:00,20240228-8,13.66,16005,28858
2024-02-28 09:00:00,20240228-9,14.33,16322,28974
2024-02-28 10:00:00,20240228-10,14.35,16414,29045
2024-02-28 11:00:00,20240228-11,22.14,16408,29130
2024-02-28 12:00:00,20240228-12,28.47,16694,28618
2024-02-28 13:00:00,20240228-13,56.82,16828,28212
2024-02-28 14:00:00,20240228-14,30.09,16981,28115
2024-02-28 15:00:00,20240228-15,26.13,17040,28223
2024-02-28 16:00:00,20240228-16,23.63,17496,28524
2024-02-28 17:00:00,20240228-17,27.21,18143,28780
2024-02-28 18:00:00,20240228-18,46.27,18565,28993
2024-02-28 19:00:00,20240228-19,45.85,18807,28975
2024-02-28 20:00:00,20240228-20,36.41,18829,28844
2024-02-28 21:00:00,20240228-21,40.2,18395,28795
2024-02-28 22:00:00,20240228-22,30.08,17877,28795
2024-02-28 23:00:00,20240228-23,26.06,16972,28307
2024-02-29 00:00:00,20240229-0,22.82,16035,28011
2024-02-29 01:00:00,20240229-1,34.78,15689,27719
2024-02-29 02:00:00,20240229-2,30.89,15475,27719
2024-02-29 03:00:00,20240229-3,30.39,15326,27523
2024-02-29 04:00:00,20240229-4,23.41,15318,27033
2024-02-29 05:00:00,20240229-5,23.33,15563,27327
2024-02-29 06:00:00,20240229-6,24.05,16124,27131
2024-02-29 07:00:00,20240229-7,27.33,17466,27041
2024-02-29 08:00:00,20240229-8,38.42,18498,27646
2024-02-29 09:00:00,20240229-9,32.85,18310,27831
2024-02-29 10:00:00,20240229-10,40.35,17730,27600
2024-02-29 11:00:00,20240229-11,32.77,17591,27523
2024-02-29 12:00:00,20240229-12,31.88,17424,27274
2024-02-29 13:00:00,20240229-13,28.07,17357,27108
2024-02-29 14:00:00,20240229-14,23.36,17059,27137
2024-02-29 15:00:00,20240229-15,20.47,17066,27334
2024-02-29 16:00:00,20240229-16,22.38,17371,27239
2024-02-29 17:00:00,20240229-17,27.13,18431,26945
2024-02-29 18:00:00,20240229-18,40.81,19264,26601
2024-02-29 19:00:00,20240229-19,49.84,19612,26287
2024-02-29 20:00:00,20240229-20,54.0,19583,25606
2024-02-29 21:00:00,20240229-21,46.21,19108,25580
2024-02-29 22:00:00,20240229-22,34.61,18445,25882
2024-02-29 23:00:00,20240229-23,43.1,17625,26781
2024-03-01 00:00:00,20240301-0,36.64,16694,25949
2024-03-01 01:00:00,20240301-1,37.43,16091,25604
2024-03-01 02:00:00,20240301-2,32.78,15675,25433
2024-03-01 03:00:00,20240301-3,28.23,15466,25424
2024-03-01 04:00:00,20240301-4,28.23,15410,25487
2024-03-01 05:00:00,20240301-5,28.39,15618,25594
2024-03-01 06:00:00,20240301-6,25.59,16037,26177
2024-03-01 07:00:00,20240301-7,31.29,17108,26358
2024-03-01 08:00:00,20240301-8,29.04,17829,26096
2024-03-01 09:00:00,20240301-9,52.07,17894,26406
2024-03-01 10:00:00,20240301-10,33.51,17262,26411
2024-03-01 11:00:00,20240301-11,27.66,16090,26198
2024-03-01 12:00:00,20240301-12,24.32,15882,26320
2024-03-01 13:00:00,20240301-13,27.7,15755,26578
2024-03-01 14:00:00,20240301-14,24.3,15629,26557
2024-03-01 15:00:00,20240301-15,23.4,15374,26547
2024-03-01 16:00:00,20240301-16,25.29,15932,26590
2024-03-01 17:00:00,20240301-17,27.92,16720,26367
2024-03-01 18:00:00,20240301-18,44.09,17414,26004
2024-03-01 19:00:00,20240301-19,57.01,17773,25792
2024-03-01 20:00:00,20240301-20,29.84,17413,26095
2024-03-01 21:00:00,20240301-21,27.97,16965,26303
2024-03-01 22:00:00,20240301-22,34.95,16719,26481
2024-03-01 23:00:00,20240301-23,28.06,15920,26828
2024-03-02 00:00:00,20240302-0,29.41,15020,26701
2024-03-02 01:00:00,20240302-1,27.77,14316,26262
2024-03-02 02:00:00,20240302-2,28.67,14002,26223
2024-03-02 03:00:00,20240302-3,29.37,13837,25880
2024-03-02 04:00:00,20240302-4,67.22,13867,25700
2024-03-02 05:00:00,20240302-5,32.66,13774,25428
2024-03-02 06:00:00,20240302-6,27.31,13942,25095
2024-03-02 07:00:00,20240302-7,27.49,14518,24967
2024-03-02 08:00:00,20240302-8,26.9,15215,24899
2024-03-02 09:00:00,20240302-9,28.63,15798,24372
2024-03-02 10:00:00,20240302-10,34.23,16402,24077
2024-03-02 11:00:00,20240302-11,105.7,16776,23780
2024-03-02 12:00:00,20240302-12,133.17,16832,23365
2024-03-02 13:00:00,20240302-13,132.17,16641,23369
2024-03-02 14:00:00,20240302-14,33.06,16325,23919
2024-03-02 15:00:00,20240302-15,27.31,15914,23887
2024-03-02 16:00:00,20240302-16,25.16,16192,23824
2024-03-02 17:00:00,20240302-17,34.28,16701,23180
2024-03-02 18:00:00,20240302-18,67.76,17031,23637
2024-03-02 19:00:00,20240302-19,31.28,17193,23788
2024-03-02 20:00:00,20240302-20,28.55,16746,23717
2024-03-02 21:00:00,20240302-21,28.33,16265,24113
2024-03-02 22:00:00,20240302-22,29.21,15892,24094
2024-03-02 23:00:00,20240302-23,28.38,15098,24103
2024-03-03 00:00:00,20240303-0,24.05,14300,24620
2024-03-03 01:00:00,20240303-1,28.89,13697,24557
2024-03-03 02:00:00,20240303-2,22.95,13384,24588
2024-03-03 03:00:00,20240303-3,22.87,12966,24554
2024-03-03 04:00:00,20240303-4,22.96,12936,24566
2024-03-03 05:00:00,20240303-5,22.79,12950,24651
2024-03-03 06:00:00,20240303-6,22.82,13330,24270
2024-03-03 07:00:00,20240303-7,25.12,13918,24297
2024-03-03 08:00:00,20240303-8,24.09,14436,24353
2024-03-03 09:00:00,20240303-9,27.92,14876,23937
2024-03-03 10:00:00,20240303-10,32.62,15472,24130
2024-03-03 11:00:00,20240303-11,65.59,15929,23679
2024-03-03 12:00:00,20240303-12,31.68,15747,23675
2024-03-03 13:00:00,20240303-13,24.25,15279,24764
2024-03-03 14:00:00,20240303-14,22.78,15210,25077
2024-03-03 15:00:00,20240303-15,22.8,15295,25302
2024-03-03 16:00:00,20240303-16,20.87,15483,25358
2024-03-03 17:00:00,20240303-17,22.88,15952,25190
2024-03-03 18:00:00,20240303-18,24.86,16600,25722
2024-03-03 19:00:00,20240303-19,23.95,16937,26550
2024-03-03 20:00:00,20240303-20,22.79,16597,26642
2024-03-03 21:00:00,20240303-21,25.73,16329,27077
2024-03-03 22:00:00,20240303-22,23.19,15859,27474
2024-03-03 23:00:00,20240303-23,19.74,14878,27767
2024-03-04 00:00:00,20240304-0,6.39,14093,27822
2024-03-04 01:00:00,20240304-1,4.66,13548,27619
2024-03-04 02:00:00,20240304-2,10.69,13390,27636
2024-03-04 03:00:00,20240304-3,14.38,13377,27342
2024-03-04 04:00:00,20240304-4,14.37,13192,27186
2024-03-04 05:00:00,20240304-5,11.6,13354,26865
2024-03-04 06:00:00,20240304-6,18.4,13986,27102
2024-03-04 07:00:00,20240304-7,22.46,15274,27054
2024-03-04 08:00:00,20240304-8,25.01,16433,27100
2024-03-04 09:00:00,20240304-9,25.76,16668,26541
2024-03-04 10:00:00,20240304-10,24.08,16306,26496
2024-03-04 11:00:00,20240304-11,24.65,15706,25921
2024-03-04 12:00:00,20240304-12,23.87,14796,25194
2024-03-04 13:00:00,20240304-13,22.67,14446,25795
2024-03-04 14:00:00,20240304-14,22.26,14445,25897
2024-03-04 15:00:00,20240304-15,19.58,14468,25977
2024-03-04 16:00:00,20240304-16,20.56,14818,26042
2024-03-04 17:00:00,20240304-17,22.85,15765,26135
2024-03-04 18:00:00,20240304-18,24.42,16418,25961
2024-03-04 19:00:00,20240304-19,23.63,16833,26208
2024-03-04 20:00:00,20240304-20,24.13,16569,27201
2024-03-04 21:00:00,20240304-21,22.85,16279,27159
2024-03-04 22:00:00,20240304-22,22.45,15542,27430
2024-03-04 23:00:00,20240304-23,22.41,14616,27722
2024-03-05 00:00:00,20240305-0,17.55,13815,27688
2024-03-05 01:00:00,20240305-1,0.0,13195,27706
2024-03-05 02:00:00,20240305-2,0.0,12866,27730
2024-03-05 03:00:00,20240305-3,0.0,12848,27696
2024-03-05 04:00:00,20240305-4,0.0,12721,27684
2024-03-05 05:00:00,20240305-5,0.0,12892,27615
2024-03-05 06:00:00,20240305-6,2.73,13526,27398
2024-03-05 07:00:00,20240305-7,24.93,14754,27260
2024-03-05 08:00:00,20240305-8,26.97,15622,27110
2024-03-05 09:00:00,20240305-9,27.11,15654,26818
2024-03-05 10:00:00,20240305-10,27.3,15236,26384
2024-03-05 11:00:00,20240305-11,29.11,15327,25680
2024-03-05 12:00:00,20240305-12,29.4,15587,25347
2024-03-05 13:00:00,20240305-13,37.74,15617,25044
2024-03-05 14:00:00,20240305-14,31.77,15781,24803
2024-03-05 15:00:00,20240305-15,23.53,15777,24550
2024-03-05 16:00:00,20240305-16,21.16,15993,24994
2024-03-05 17:00:00,20240305-17,27.57,16543,25307
2024-03-05 18:00:00,20240305-18,37.98,17165,25050
2024-03-05 19:00:00,20240305-19,31.27,17140,25010
2024-03-05 20:00:00,20240305-20,28.78,16756,25271
2024-03-05 21:00:00,20240305-21,26.1,16328,25525
2024-03-05 22:00:00,20240305-22,26.86,16003,25550
2024-03-05 23:00:00,20240305-23,25.91,15185,25283
2024-03-06 00:00:00,20240306-0,24.69,14260,25073
2024-03-06 01:00:00,20240306-1,28.94,13797,24800
2024-03-06 02:00:00,20240306-2,26.49,13587,24589
2024-03-06 03:00:00,20240306-3,25.99,13282,24589
2024-03-06 04:00:00,20240306-4,20.69,13265,24589
2024-03-06 05:00:00,20240306-5,19.47,13204,24561
2024-03-06 06:00:00,20240306-6,16.63,13700,24607
2024-03-06 07:00:00,20240306-7,24.89,14907,24811
2024-03-06 08:00:00,20240306-8,28.93,16138,24743
2024-03-06 09:00:00,20240306-9,29.44,16671,24808
2024-03-06 10:00:00,20240306-10,32.29,16762,24654
2024-03-06 11:00:00,20240306-11,30.23,16799,24716
2024-03-06 12:00:00,20240306-12,34.5,16786,24695
2024-03-06 13:00:00,20240306-13,27.0,16597,24671
2024-03-06 14:00:00,20240306-14,23.52,16416,25015
2024-03-06 15:00:00,20240306-15,22.91,16304,25613
2024-03-06 16:00:00,20240306-16,22.86,16405,26012
2024-03-06 17:00:00,20240306-17,23.02,16811,26183
2024-03-06 18:00:00,20240306-18,25.17,17136,26443
2024-03-06 19:00:00,20240306-19,25.57,17421,26358
2024-03-06 20:00:00,20240306-20,25.11,17255,26377
2024-03-06 21:00:00,20240306-21,24.77,16900,26412
2024-03-06 22:00:00,20240306-22,25.77,16327,26383
2024-03-06 23:00:00,20240306-23,24.35,15289,26193
2024-03-07 00:00:00,20240307-0,20.2,14543,26104
2024-03-07 01:00:00,20240307-1,6.02,13853,25892
2024-03-07 02:00:00,20240307-2,8.16,13730,26041
2024-03-07 03:00:00,20240307-3,34.67,13623,25758
2024-03-07 04:00:00,20240307-4,26.99,13648,25548
2024-03-07 05:00:00,20240307-5,24.87,13821,25364
2024-03-07 06:00:00,20240307-6,25.71,14255,25269
2024-03-07 07:00:00,20240307-7,32.84,15398,25259
2024-03-07 08:00:00,20240307-8,36.63,16494,25154
2024-03-07 09:00:00,20240307-9,69.44,16255,25088
2024-03-07 10:00:00,20240307-10,26.38,15418,25113
2024-03-07 11:00:00,20240307-11,25.71,14838,25212
2024-03-07 12:00:00,20240307-12,25.12,14558,25119
2024-03-07 13:00:00,20240307-13,28.71,14481,25219
2024-03-07 14:00:00,20240307-14,24.89,14457,24996
2024-03-07 15:00:00,20240307-15,24.88,14423,25090
2024-03-07 16:00:00,20240307-16,24.46,14560,25034
2024-03-07 17:00:00,20240307-17,25.61,15488,24867
2024-03-07 18:00:00,20240307-18,31.34,16307,24710
2024-03-07 19:00:00,20240307-19,33.95,16877,25042
2024-03-07 20:00:00,20240307-20,29.76,17054,25229
2024-03-07 21:00:00,20240307-21,30.54,16882,25013
2024-03-07 22:00:00,20240307-22,28.54,16286,25067
2024-03-07 23:00:00,20240307-23,25.51,15313,25103
2024-03-08 00:00:00,20240308-0,24.41,14441,25748
2024-03-08 01:00:00,20240308-1,13.31,13647,26007
2024-03-08 02:00:00,20240308-2,6.5,13433,26191
2024-03-08 03:00:00,20240308-3,9.74,13347,26357
2024-03-08 04:00:00,20240308-4,13.35,13333,26066
2024-03-08 05:00:00,20240308-5,24.07,13672,25878
2024-03-08 06:00:00,20240308-6,24.09,14234,25637
2024-03-08 07:00:00,20240308-7,29.25,15511,24789
2024-03-08 08:00:00,20240308-8,27.65,16382,24575
2024-03-08 09:00:00,20240308-9,25.74,16060,24566
2024-03-08 10:00:00,20240308-10,25.17,15897,24675
2024-03-08 11:00:00,20240308-11,24.19,15564,24592
2024-03-08 12:00:00,20240308-12,24.34,15206,24593
2024-03-08 13:00:00,20240308-13,23.88,14877,24656
2024-03-08 14:00:00,20240308-14,23.72,14703,24645
2024-03-08 15:00:00,20240308-15,31.44,15071,24637
2024-03-08 16:00:00,20240308-16,24.14,15600,24634
2024-03-08 17:00:00,20240308-17,24.87,16097,24736
2024-03-08 18:00:00,20240308-18,31.39,16649,24804
2024-03-08 19:00:00,20240308-19,31.38,16963,25151
2024-03-08 20:00:00,20240308-20,26.47,16761,25445
2024-03-08 21:00:00,20240308-21,24.19,16279,25990
2024-03-08 22:00:00,20240308-22,23.4,15620,26612
2024-03-08 23:00:00,20240308-23,23.1,14834,26954
2024-03-09 00:00:00,20240309-0,17.12,14019,27264
